rang_aufsteigend,empirischer_anteil_bis_hier,zaehler_id,monat,kundentyp,vertragsleistung_kw,vollaststunden,prognose_vls,residuum_vls,abs_residuum_vls,verbrauch_kwh,prognose_kwh,abweichung_kwh,ab_p95,ab_p97_5,ab_p99,ab_p99_5
641,0.458840372226199,ZL-00098,2024-11,Gewerbe,45,137.82222222222222,153.30099363639658,-15.47877141417436,15.47877141417436,6202.0,6898.544713637846,-696.5447136378461,False,False,False,False
642,0.4595561918396564,ZL-00069,2024-11,Gewerbe,37,197.48648648648648,181.99045650689843,15.496029979588059,15.496029979588059,7307.0,6733.646890755242,573.3531092447583,False,False,False,False
643,0.4602720114531138,ZL-00392,2024-12,Industrie,119,153.89915966386553,138.37723714636968,15.521922517495852,15.521922517495852,18314.0,16466.89122041799,1847.1087795820094,False,False,False,False
644,0.4609878310665712,ZL-00087,2024-12,Gewerbe,34,211.23529411764707,195.6505119460443,15.584782171602768,15.584782171602768,7182.0,6652.1174061655065,529.8825938344935,False,False,False,False
645,0.4617036506800286,ZL-00124,2024-11,Gewerbe,26,172.07692307692307,187.6767714281176,-15.599848351194538,15.599848351194538,4474.0,4879.596057131058,-405.59605713105793,False,False,False,False
646,0.46241947029348607,ZL-00410,2024-11,Gewerbe,36,85.86111111111111,101.48680224414069,-15.625691133029576,15.625691133029576,3091.0,3653.524880789065,-562.5248807890648,False,False,False,False
647,0.46313528990694347,ZL-00259,2024-11,Kommunal,114,184.57894736842104,168.9390151153494,15.639932253071635,15.639932253071635,21042.0,19259.047723149833,1782.9522768501665,False,False,False,False
648,0.4638511095204009,ZL-00676,2024-11,Industrie,360,89.71388888888887,105.38693830968603,-15.673049420797156,15.673049420797156,32297.0,37939.29779148697,-5642.29779148697,False,False,False,False
649,0.4645669291338583,ZL-00512,2024-12,Kommunal,215,188.14883720930231,172.47232421376776,15.676512995534551,15.676512995534551,40452.0,37081.54970596007,3370.4502940399325,False,False,False,False
650,0.4652827487473157,ZL-00019,2024-11,Kommunal,146,93.84931506849315,109.54813235551818,-15.698817287025022,15.698817287025022,13702.0,15994.027323905653,-2292.0273239056532,False,False,False,False
651,0.4659985683607731,ZL-00346,2024-12,Gewerbe,105,197.3523809523809,213.07039016308383,-15.718009210702917,15.718009210702917,20722.0,22372.390967123803,-1650.3909671238034,False,False,False,False
652,0.4667143879742305,ZL-00611,2024-11,Industrie,374,183.59893048128345,199.38221875263537,-15.783288271351921,15.783288271351921,68666.0,74568.94981348563,-5902.949813485626,False,False,False,False
653,0.4674302075876879,ZL-00551,2024-12,Gewerbe,57,216.0701754385965,200.27394337777574,15.796232060820756,15.796232060820756,12316.0,11415.614772533218,900.3852274667825,False,False,False,False
654,0.4681460272011453,ZL-00433,2024-12,Gewerbe,30,111.33333333333331,95.53283712972848,15.800496203604837,15.800496203604837,3340.0,2865.9851138918543,474.0148861081457,False,False,False,False
655,0.46886184681460275,ZL-00534,2024-11,Gewerbe,49,212.79591836734693,196.9766906444922,15.81922772285472,15.81922772285472,10427.0,9651.857841580118,775.1421584198815,False,False,False,False
656,0.46957766642806015,ZL-00072,2024-12,Kommunal,158,118.8481012658228,103.02653352934708,15.821567736475728,15.821567736475728,18778.0,16278.192297636839,2499.8077023631613,False,False,False,False
657,0.47029348604151755,ZL-00190,2024-12,Gewerbe,39,147.28205128205127,131.45872652425285,15.823324757798417,15.823324757798417,5744.0,5126.890334445861,617.1096655541387,False,False,False,False
658,0.47100930565497495,ZL-00517,2024-11,Industrie,191,76.90575916230367,92.75366191169488,-15.84790274939121,15.84790274939121,14689.0,17715.94942513372,-3026.94942513372,False,False,False,False
659,0.47172512526843235,ZL-00402,2024-11,Gewerbe,31,90.96774193548389,106.83772784787257,-15.869985912388685,15.869985912388685,2820.0,3311.96956328405,-491.96956328404985,False,False,False,False
660,0.47244094488188976,ZL-00685,2024-11,Gewerbe,27,81.81481481481481,97.6867617243737,-15.871946909558886,15.871946909558886,2209.0,2637.5425665580897,-428.5425665580897,False,False,False,False
661,0.47315676449534716,ZL-00332,2024-11,Industrie,144,121.70833333333331,137.6176778017079,-15.909344468374599,15.909344468374599,17526.0,19816.94560344594,-2290.94560344594,False,False,False,False
662,0.47387258410880456,ZL-00086,2024-11,Gewerbe,97,133.06185567010309,117.1380606941092,15.923794975993886,15.923794975993886,12907.0,11362.391887328593,1544.608112671407,False,False,False,False
663,0.47458840372226196,ZL-00592,2024-11,Industrie,284,183.42605633802816,167.4554758613567,15.970580476671472,15.970580476671472,52093.0,47557.3551446253,4535.644855374703,False,False,False,False
664,0.4753042233357194,ZL-00145,2024-12,Gewerbe,105,221.66666666666663,205.68247915909294,15.984187507573694,15.984187507573694,23275.0,21596.66031170476,1678.3396882952402,False,False,False,False
665,0.4760200429491768,ZL-00257,2024-12,Gewerbe,44,147.6590909090909,131.67226511943656,15.986825789654347,15.986825789654347,6497.0,5793.579665255209,703.420334744791,False,False,False,False
666,0.4767358625626342,ZL-00028,2024-11,Industrie,321,111.89719626168224,95.8808423195234,16.016353942158844,16.016353942158844,35919.0,30777.75038456701,5141.249615432989,False,False,False,False
667,0.47745168217609163,ZL-00016,2024-12,Kommunal,115,134.34782608695653,150.36795926116,-16.020133174203465,16.020133174203465,15450.0,17292.3153150334,-1842.3153150334,False,False,False,False
668,0.47816750178954903,ZL-00414,2024-12,Gewerbe,38,123.92105263157896,107.80973701730342,16.11131561427554,16.11131561427554,4709.0,4096.77000665753,612.2299933424702,False,False,False,False
669,0.47888332140300643,ZL-00647,2024-11,Gewerbe,76,133.1315789473684,117.01477728613104,16.116801661237375,16.116801661237375,10118.0,8893.12307374596,1224.8769262540409,False,False,False,False
670,0.47959914101646384,ZL-00274,2024-11,Industrie,290,121.2896551724138,105.11468857519093,16.174966597222877,16.174966597222877,35174.0,30483.25968680537,4690.74031319463,False,False,False,False
671,0.48031496062992124,ZL-00477,2024-12,Gewerbe,24,99.875,83.64875715537636,16.22624284462364,16.22624284462364,2397.0,2007.5701717290326,389.4298282709674,False,False,False,False
672,0.48103078024337864,ZL-00388,2024-11,Gewerbe,81,183.22222222222223,166.98199509476234,16.24022712745989,16.24022712745989,14841.0,13525.54160267575,1315.4583973242497,False,False,False,False
673,0.4817465998568361,ZL-00200,2024-11,Gewerbe,38,214.92105263157896,198.59384752244586,16.327205109133104,16.327205109133104,8167.0,7546.566205852942,620.4337941470576,False,False,False,False
674,0.4824624194702935,ZL-00345,2024-12,Gewerbe,168,146.00595238095238,129.630859162701,16.37509321825138,16.37509321825138,24529.0,21777.98433933377,2751.0156606662313,False,False,False,False
675,0.4831782390837509,ZL-00615,2024-11,Gewerbe,60,133.5,117.10263715268647,16.39736284731353,16.39736284731353,8010.0,7026.1582291611885,983.8417708388115,False,False,False,False
676,0.4838940586972083,ZL-00479,2024-11,Industrie,281,217.65124555160145,201.24225327894987,16.408992272651574,16.408992272651574,61160.0,56549.073171384916,4610.926828615084,False,False,False,False
677,0.4846098783106657,ZL-00427,2024-11,Gewerbe,90,112.42222222222222,95.97074759195415,16.451474630268066,16.451474630268066,10118.0,8637.367283275873,1480.632716724127,False,False,False,False
678,0.4853256979241231,ZL-00458,2024-11,Gewerbe,86,93.9186046511628,110.41917355640224,-16.500568905239447,16.500568905239447,8077.0,9496.048925850593,-1419.0489258505932,False,False,False,False
679,0.4860415175375805,ZL-00282,2024-12,Gewerbe,85,226.0705882352941,209.5423329903929,16.528255244901203,16.528255244901203,19216.0,17811.098304183397,1404.901695816603,False,False,False,False
680,0.4867573371510379,ZL-00003,2024-11,Gewerbe,23,113.8695652173913,97.27493135379622,16.594633863595078,16.594633863595078,2619.0,2237.323421137313,381.67657886268717,False,False,False,False
681,0.4874731567644954,ZL-00348,2024-12,Gewerbe,32,123.90625,107.25966944381396,16.646580556186038,16.646580556186038,3965.0,3432.309422202047,532.6905777979532,False,False,False,False
682,0.4881889763779528,ZL-00660,2024-11,Gewerbe,191,98.8586387434555,115.55453802544307,-16.695899281987565,16.695899281987565,18882.0,22070.916762859626,-3188.916762859626,False,False,False,False
683,0.4889047959914102,ZL-00616,2024-12,Gewerbe,30,183.06666666666663,199.7893638993462,-16.722697232679565,16.722697232679565,5492.0,5993.6809169803855,-501.6809169803855,False,False,False,False
684,0.4896206156048676,ZL-00256,2024-11,Gewerbe,44,173.63636363636363,190.36451137921748,-16.72814774285385,16.72814774285385,7640.0,8376.038500685569,-736.0385006855686,False,False,False,False
685,0.490336435218325,ZL-00548,2024-12,Gewerbe,81,87.91358024691358,104.70561074000153,-16.79203049308795,16.79203049308795,7121.0,8481.154469940124,-1360.1544699401238,False,False,False,False
686,0.4910522548317824,ZL-00594,2024-12,Industrie,131,117.12213740458016,133.92729274127936,-16.8051553366992,16.8051553366992,15343.0,17544.475349107597,-2201.475349107597,False,False,False,False
687,0.4917680744452398,ZL-00149,2024-11,Kommunal,161,121.19875776397517,138.03195737730226,-16.833199613327096,16.833199613327096,19513.0,22223.145137745665,-2710.145137745665,False,False,False,False
688,0.4924838940586972,ZL-00168,2024-11,Kommunal,82,202.609756097561,219.50176789622697,-16.892011798665976,16.892011798665976,16614.0,17999.14496749061,-1385.1449674906107,False,False,False,False
689,0.4931997136721546,ZL-00029,2024-12,Kommunal,246,152.2439024390244,135.31344357987035,16.930458859154044,16.930458859154044,37452.0,33287.10712064811,4164.8928793518935,False,False,False,False
690,0.49391553328561205,ZL-00021,2024-11,Kommunal,94,84.26595744680851,101.19807109778819,-16.932113650979673,16.932113650979673,7921.0,9512.61868319209,-1591.6186831920895,False,False,False,False
691,0.49463135289906945,ZL-00470,2024-12,Industrie,339,218.3716814159292,201.4311144603943,16.940566955534905,16.940566955534905,74028.0,68285.14780207367,5742.852197926331,False,False,False,False
692,0.49534717251252686,ZL-00001,2024-12,Gewerbe,186,116.44086021505376,99.36094232620557,17.079917888848186,17.079917888848186,21658.0,18481.135272674237,3176.864727325763,False,False,False,False
693,0.49606299212598426,ZL-00272,2024-12,Kommunal,35,148.85714285714286,131.77023061523553,17.086912241907328,17.086912241907328,5210.0,4611.958071533244,598.041928466756,False,False,False,False
694,0.49677881173944166,ZL-00596,2024-12,Gewerbe,28,191.6428571428572,174.54201557015287,17.100841572704326,17.100841572704326,5366.0,4887.17643596428,478.82356403571976,False,False,False,False
695,0.49749463135289906,ZL-00059,2024-12,Industrie,200,187.62,170.51389762831894,17.10610237168106,17.10610237168106,37524.0,34102.77952566379,3421.220474336209,False,False,False,False
696,0.49821045096635647,ZL-00425,2024-12,Kommunal,63,186.6190476190476,203.76443467043518,-17.145387051387587,17.145387051387587,11757.0,12837.159384237417,-1080.1593842374168,False,False,False,False
697,0.49892627057981387,ZL-00241,2024-11,Gewerbe,42,121.04761904761904,138.25877189096403,-17.21115284334499,17.21115284334499,5084.0,5806.868419420489,-722.8684194204889,False,False,False,False
698,0.49964209019327127,ZL-00036,2024-12,Gewerbe,43,207.11627906976744,189.89340715587744,17.222871913890003,17.222871913890003,8906.0,8165.41650770273,740.5834922972699,False,False,False,False
699,0.5003579098067287,ZL-00213,2024-11,Gewerbe,117,60.70940170940171,78.00410662254667,-17.29470491314496,17.29470491314496,7103.0,9126.480474837961,-2023.480474837961,False,False,False,False
700,0.5010737294201861,ZL-00119,2024-11,Industrie,354,101.36158192090396,118.78892829027225,-17.427346369368294,17.427346369368294,35882.0,42051.280614756375,-6169.280614756375,False,False,False,False
701,0.5017895490336435,ZL-00321,2024-11,Gewerbe,52,153.23076923076923,170.68675845037924,-17.455989219610018,17.455989219610018,7968.0,8875.711439419722,-907.7114394197215,False,False,False,False
702,0.5025053686471009,ZL-00482,2024-11,Kommunal,124,181.6693548387097,164.19560222045223,17.473752618257464,17.473752618257464,22527.0,20360.254675336077,2166.7453246639234,False,False,False,False
703,0.5032211882605584,ZL-00553,2024-12,Gewerbe,41,213.390243902439,195.89953244786415,17.490711454574864,17.490711454574864,8749.0,8031.88083036243,717.1191696375699,False,False,False,False
704,0.5039370078740157,ZL-00694,2024-12,Kommunal,127,186.8188976377953,204.34219010953123,-17.523292471735942,17.523292471735942,23726.0,25951.458143910466,-2225.458143910466,False,False,False,False
705,0.5046528274874732,ZL-00417,2024-11,Industrie,98,225.9591836734694,243.56250783624253,-17.603324162773134,17.603324162773134,22144.0,23869.12576795177,-1725.1257679517694,False,False,False,False
706,0.5053686471009305,ZL-00239,2024-12,Gewerbe,43,129.90697674418604,112.2522111568094,17.654765587376644,17.654765587376644,5586.0,4826.845079742804,759.154920257196,False,False,False,False
707,0.506084466714388,ZL-00054,2024-12,Industrie,219,93.32876712328768,111.06033004196853,-17.73156291868085,17.73156291868085,20439.0,24322.212279191106,-3883.212279191106,False,False,False,False
708,0.5068002863278454,ZL-00466,2024-12,Industrie,231,232.05627705627705,214.3147745374854,17.741502518791663,17.741502518791663,53605.0,49506.71291815912,4098.287081840877,False,False,False,False
709,0.5075161059413028,ZL-00230,2024-12,Gewerbe,70,139.02857142857144,121.28388159369334,17.744689834878102,17.744689834878102,9732.0,8489.871711558533,1242.1282884414668,False,False,False,False
710,0.5082319255547602,ZL-00314,2024-11,Gewerbe,47,78.7872340425532,96.5730594175458,-17.785825374992612,17.785825374992612,3703.0,4538.933792624653,-835.9337926246526,False,False,False,False
711,0.5089477451682176,ZL-00110,2024-12,Industrie,381,118.10761154855643,100.26839100134973,17.839220547206708,17.839220547206708,44999.0,38202.256971514245,6796.743028485755,False,False,False,False
712,0.5096635647816751,ZL-00488,2024-11,Industrie,321,182.93769470404985,165.09775616497737,17.839938539072477,17.839938539072477,58723.0,52996.379728957734,5726.620271042266,False,False,False,False
713,0.5103793843951324,ZL-00529,2024-12,Gewerbe,99,79.78787878787878,97.63235498160955,-17.84447619373077,17.84447619373077,7899.0,9665.603143179345,-1766.6031431793454,False,False,False,False
714,0.5110952040085899,ZL-00169,2024-12,Gewerbe,37,126.4054054054054,108.47159511844305,17.933810286962355,17.933810286962355,4677.0,4013.4490193823926,663.5509806176074,False,False,False,False
715,0.5118110236220472,ZL-00085,2024-11,Gewerbe,41,130.65853658536585,112.68742709123917,17.97110949412668,17.97110949412668,5357.0,4620.184510740806,736.8154892591938,False,False,False,False
716,0.5125268432355047,ZL-00235,2024-12,Industrie,225,161.09333333333333,179.11131490162478,-18.017981568291447,18.017981568291447,36246.0,40300.04585286557,-4054.0458528655727,False,False,False,False
717,0.513242662848962,ZL-00064,2024-11,Gewerbe,79,197.0126582278481,178.95713678763164,18.055521440216467,18.055521440216467,15564.0,14137.6138062229,1426.3861937770998,False,False,False,False
718,0.5139584824624195,ZL-00670,2024-12,Kommunal,28,172.53571428571428,154.47516883518452,18.06054545052976,18.06054545052976,4831.0,4325.304727385166,505.6952726148338,False,False,False,False
719,0.5146743020758768,ZL-00286,2024-12,Kommunal,76,189.8815789473684,171.82064684668504,18.060932100683374,18.060932100683374,14431.0,13058.369160348062,1372.630839651938,False,False,False,False
720,0.5153901216893343,ZL-00491,2024-11,Gewerbe,107,125.196261682243,143.27994103988362,-18.08367935764062,18.08367935764062,13396.0,15330.953691267548,-1934.9536912675485,False,False,False,False
721,0.5161059413027917,ZL-00413,2024-11,Industrie,295,198.0338983050848,179.8513498095474,18.18254849553739,18.18254849553739,58420.0,53056.14819381648,5363.85180618352,False,False,False,False
722,0.5168217609162491,ZL-00170,2024-12,Gewerbe,44,191.0681818181818,172.8679035766171,18.200278241564718,18.200278241564718,8407.0,7606.187757371152,800.8122426288483,False,False,False,False
723,0.5175375805297066,ZL-00669,2024-12,Gewerbe,42,168.76190476190476,150.5549970344434,18.206907727461356,18.206907727461356,7088.0,6323.309875446623,764.6901245533772,False,False,False,False
724,0.5182534001431639,ZL-00143,2024-11,Gewerbe,70,115.97142857142858,97.68470086229557,18.286727709133004,18.286727709133004,8118.0,6837.92906036069,1280.0709396393104,False,False,False,False
725,0.5189692197566214,ZL-00018,2024-12,Gewerbe,34,135.52941176470588,117.21134733750803,18.318064427197854,18.318064427197854,4608.0,3985.185809475273,622.8141905247271,False,False,False,False
726,0.5196850393700787,ZL-00420,2024-11,Gewerbe,37,81.1891891891892,99.53130447421081,-18.34211528502162,18.34211528502162,3004.0,3682.6582655458,-678.6582655458001,False,False,False,False
727,0.5204008589835362,ZL-00652,2024-12,Gewerbe,89,190.7977528089888,172.45308142883073,18.344671380158076,18.344671380158076,16981.0,15348.324247165934,1632.6757528340659,False,False,False,False
728,0.5211166785969935,ZL-00589,2024-12,Gewerbe,54,158.07407407407408,139.71893011133403,18.355143962740044,18.355143962740044,8536.0,7544.822226012037,991.1777739879626,False,False,False,False
729,0.521832498210451,ZL-00022,2024-12,Gewerbe,71,186.80281690140845,205.16817595843335,-18.365359057024904,18.365359057024904,13263.0,14566.940493048767,-1303.9404930487672,False,False,False,False
730,0.5225483178239084,ZL-00633,2024-12,Gewerbe,202,151.68316831683168,170.0712942889311,-18.38812597209943,18.38812597209943,30640.0,34354.401446364085,-3714.401446364085,False,False,False,False
731,0.5232641374373658,ZL-00465,2024-11,Gewerbe,20,185.1,166.69069866533775,18.409301334662246,18.409301334662246,3702.0,3333.813973306755,368.1860266932449,False,False,False,False
732,0.5239799570508232,ZL-00205,2024-11,Gewerbe,23,138.30434782608697,119.88614171281566,18.41820611327131,18.41820611327131,3181.0,2757.38125939476,423.61874060523996,False,False,False,False
733,0.5246957766642806,ZL-00530,2024-12,Kommunal,77,230.93506493506493,212.47038784950192,18.46467708556301,18.46467708556301,17782.0,16360.219864411647,1421.780135588353,False,False,False,False
734,0.525411596277738,ZL-00560,2024-11,Industrie,229,123.00873362445417,104.53545071723276,18.473282907221403,18.473282907221403,28169.0,23938.618214246304,4230.381785753696,False,False,False,False
735,0.5261274158911954,ZL-00504,2024-11,Gewerbe,28,166.25,147.74395804706114,18.50604195293886,18.50604195293886,4655.0,4136.830825317712,518.169174682288,False,False,False,False
736,0.5268432355046528,ZL-00654,2024-11,Gewerbe,133,239.7894736842105,221.11620425380616,18.673269430404332,18.673269430404332,31892.0,29408.45516575622,2483.544834243781,False,False,False,False
737,0.5275590551181102,ZL-00087,2024-11,Gewerbe,34,151.35294117647058,132.6221381515994,18.730803024871193,18.730803024871193,5146.0,4509.152697154379,636.847302845621,False,False,False,False
738,0.5282748747315676,ZL-00640,2024-11,Gewerbe,51,201.35294117647052,220.1226160548654,-18.76967487839488,18.76967487839488,10269.0,11226.253418798136,-957.2534187981364,False,False,False,False
739,0.5289906943450251,ZL-00065,2024-12,Gewerbe,88,130.95454545454547,112.17860535840988,18.775940096135585,18.775940096135585,11524.0,9871.71727154007,1652.2827284599298,False,False,False,False
740,0.5297065139584825,ZL-00616,2024-11,Gewerbe,30,217.0,198.19757161330958,18.802428386690423,18.802428386690423,6510.0,5945.927148399287,564.072851600713,False,False,False,False
741,0.5304223335719399,ZL-00471,2024-12,Kommunal,96,223.1875,204.36508053409221,18.822419465907785,18.822419465907785,21426.0,19619.047731272854,1806.9522687271456,False,False,False,False
742,0.5311381531853973,ZL-00222,2024-12,Gewerbe,50,221.5,202.63798491765,18.862015082350013,18.862015082350013,11075.0,10131.8992458825,943.1007541175004,False,False,False,False
743,0.5318539727988547,ZL-00694,2024-11,Kommunal,127,226.68503937007875,207.79994295194248,18.88509641813627,18.88509641813627,28789.0,26390.592754896694,2398.407245103306,False,False,False,False
744,0.5325697924123121,ZL-00036,2024-11,Gewerbe,43,175.7906976744186,194.6976240296389,-18.906926355220293,18.906926355220293,7559.0,8371.997833274472,-812.9978332744722,False,False,False,False
745,0.5332856120257695,ZL-00321,2024-12,Gewerbe,52,150.44230769230768,169.3660990006494,-18.92379130834172,18.92379130834172,7823.0,8807.037148033769,-984.037148033769,False,False,False,False
746,0.5340014316392269,ZL-00381,2024-11,Kommunal,33,72.75757575757575,91.71182263247917,-18.95424687490342,18.95424687490342,2401.0,3026.4901468718126,-625.4901468718126,False,False,False,False
747,0.5347172512526843,ZL-00549,2024-12,Industrie,452,246.8716814159292,227.8931020654827,18.978579350446495,18.978579350446495,111586.0,103007.68213359818,8578.31786640182,False,False,False,False
748,0.5354330708661418,ZL-00429,2024-11,Gewerbe,55,250.9636363636364,231.96501500424594,18.998621359390455,18.998621359390455,13803.0,12758.075825233527,1044.9241747664728,False,False,False,False
749,0.5361488904795991,ZL-00141,2024-12,Gewerbe,50,127.36,108.35902522047161,19.00097477952839,19.00097477952839,6368.0,5417.951261023581,950.0487389764194,False,False,False,False
750,0.5368647100930566,ZL-00404,2024-12,Kommunal,45,118.04444444444444,98.96572942864861,19.078715015795822,19.078715015795822,5312.0,4453.457824289188,858.5421757108124,False,False,False,False
751,0.5375805297065139,ZL-00582,2024-11,Industrie,82,77.58536585365853,96.68321506637677,-19.097849212718245,19.097849212718245,6362.0,7928.023635442895,-1566.0236354428953,False,False,False,False
752,0.5382963493199714,ZL-00290,2024-12,Gewerbe,95,226.5684210526316,207.29347378114392,19.27494727148769,19.27494727148769,21524.0,19692.88000920867,1831.1199907913287,False,False,False,False
753,0.5390121689334287,ZL-00566,2024-12,Gewerbe,35,104.02857142857142,123.31139885431239,-19.28282742574096,19.28282742574096,3641.0,4315.898959900934,-674.8989599009337,False,False,False,False
754,0.5397279885468862,ZL-00202,2024-11,Gewerbe,34,217.55882352941177,198.2649724489531,19.293851080458666,19.293851080458666,7397.0,6741.009063264405,655.9909367355949,False,False,False,False
755,0.5404438081603435,ZL-00442,2024-11,Kommunal,91,138.98901098901098,158.29403016342846,-19.30501917441748,19.30501917441748,12648.0,14404.75674487199,-1756.7567448719892,False,False,False,False
756,0.541159627773801,ZL-00436,2024-12,Gewerbe,41,238.2439024390244,218.9363147528582,19.307587686166187,19.307587686166187,9768.0,8976.388904867186,791.6110951328137,False,False,False,False
757,0.5418754473872585,ZL-00403,2024-12,Industrie,353,183.28895184135976,202.62332432918163,-19.334372487821867,19.334372487821867,64701.0,71526.03348820111,-6825.033488201108,False,False,False,False
758,0.5425912670007158,ZL-00510,2024-12,Industrie,485,154.76288659793815,174.16275906905042,-19.399872471112275,19.399872471112275,75060.0,84468.93814848945,-9408.938148489455,False,False,False,False
759,0.5433070866141733,ZL-00133,2024-12,Gewerbe,71,251.2112676056338,231.81049655138287,19.400771054250924,19.400771054250924,17836.0,16458.545255148183,1377.454744851817,False,False,False,False
760,0.5440229062276306,ZL-00135,2024-12,Gewerbe,47,127.1063829787234,107.68850902273778,19.417873955985627,19.417873955985627,5974.0,5061.359924068675,912.6400759313246,False,False,False,False
761,0.5447387258410881,ZL-00025,2024-12,Industrie,409,169.72616136919316,150.2752514375511,19.45090993164206,19.45090993164206,69418.0,61462.5778379584,7955.422162041599,False,False,False,False
762,0.5454545454545454,ZL-00332,2024-12,Industrie,144,122.47222222222224,141.94790860578598,-19.47568638356374,19.47568638356374,17636.0,20440.49883923318,-2804.4988392331798,False,False,False,False
763,0.5461703650680029,ZL-00669,2024-11,Gewerbe,42,136.64285714285714,156.15175761327438,-19.508900470417245,19.508900470417245,5739.0,6558.373819757524,-819.373819757524,False,False,False,False
764,0.5468861846814602,ZL-00014,2024-12,Industrie,180,230.1,210.58997254101277,19.510027458987224,19.510027458987224,41418.0,37906.1950573823,3511.804942617702,False,False,False,False
765,0.5476020042949177,ZL-00096,2024-12,Gewerbe,50,227.48,207.9328645252468,19.54713547475319,19.54713547475319,11374.0,10396.64322626234,977.3567737376598,False,False,False,False
766,0.5483178239083751,ZL-00347,2024-11,Gewerbe,67,159.01492537313433,178.57500547220403,-19.560080099069694,19.560080099069694,10654.0,11964.52536663767,-1310.5253666376702,False,False,False,False
767,0.5490336435218325,ZL-00469,2024-12,Gewerbe,63,130.0,110.42264857004015,19.577351429959847,19.577351429959847,8190.0,6956.62685991253,1233.3731400874703,False,False,False,False
768,0.5497494631352899,ZL-00173,2024-12,Gewerbe,44,231.25,211.65457458984216,19.595425410157844,19.595425410157844,10175.0,9312.801281953054,862.1987180469459,False,False,False,False
769,0.5504652827487473,ZL-00292,2024-12,Industrie,439,77.66970387243735,97.27867840887397,-19.60897453643662,19.60897453643662,34097.0,42705.339821495676,-8608.339821495676,False,False,False,False
770,0.5511811023622047,ZL-00467,2024-11,Gewerbe,52,118.1153846153846,98.49691322018924,19.618471395195357,19.618471395195357,6142.0,5121.839487449841,1020.1605125501592,False,False,False,False
771,0.5518969219756621,ZL-00027,2024-11,Industrie,376,78.06648936170212,97.71251733247527,-19.646027970773147,19.646027970773147,29353.0,36739.906517010706,-7386.906517010706,False,False,False,False
772,0.5526127415891195,ZL-00577,2024-11,Industrie,302,212.7086092715232,232.3852897058701,-19.676680434346906,19.676680434346906,64238.0,70180.35749117276,-5942.357491172763,False,False,False,False
773,0.5533285612025769,ZL-00007,2024-11,Kommunal,144,77.41666666666667,97.19689756916081,-19.78023090249414,19.78023090249414,11148.0,13996.353249959157,-2848.3532499591565,False,False,False,False
774,0.5540443808160344,ZL-00359,2024-11,Industrie,325,200.10153846153847,180.31293114120587,19.788607320332602,19.788607320332602,65033.0,58601.702620891905,6431.297379108095,False,False,False,False
775,0.5547602004294918,ZL-00430,2024-12,Industrie,173,159.7514450867052,139.9583850754692,19.79306001123598,19.79306001123598,27637.0,24212.80061805617,3424.1993819438285,False,False,False,False
776,0.5554760200429492,ZL-00367,2024-11,Gewerbe,21,167.61904761904762,147.80333400228955,19.815713616758075,19.815713616758075,3520.0,3103.8700140480805,416.1299859519195,False,False,False,False
777,0.5561918396564066,ZL-00391,2024-11,Industrie,539,148.84601113172542,129.00842308642703,19.83758804529839,19.83758804529839,80228.0,69535.54004358417,10692.459956415827,False,False,False,False
778,0.556907659269864,ZL-00017,2024-11,Industrie,221,185.78733031674207,205.63163589571724,-19.844305578975167,19.844305578975167,41059.0,45444.59153295351,-4385.591532953513,False,False,False,False
779,0.5576234788833214,ZL-00385,2024-12,Gewerbe,92,119.52173913043478,99.61262508170887,19.90911404872591,19.90911404872591,10996.0,9164.361507517217,1831.6384924827835,False,False,False,False
780,0.5583392984967788,ZL-00581,2024-12,Gewerbe,36,136.52777777777777,116.61199034922798,19.91578742854979,19.91578742854979,4915.0,4198.031652572207,716.9683474277927,False,False,False,False
781,0.5590551181102362,ZL-00088,2024-11,Gewerbe,36,145.0,164.95875430286458,-19.958754302864577,19.958754302864577,5220.0,5938.515154903125,-718.5151549031252,False,False,False,False
782,0.5597709377236937,ZL-00287,2024-11,Industrie,393,241.6564885496184,221.6934601327791,19.96302841683928,19.96302841683928,94971.0,87125.52983218219,7845.47016781781,False,False,False,False
783,0.560486757337151,ZL-00593,2024-11,Kommunal,39,197.23076923076923,217.23032123642054,-19.99955200565131,19.99955200565131,7692.0,8471.9825282204,-779.9825282204001,False,False,False,False
784,0.5612025769506085,ZL-00234,2024-11,Gewerbe,94,75.59574468085107,95.65563871949243,-20.05989403864136,20.05989403864136,7106.0,8991.630039632288,-1885.6300396322877,False,False,False,False
785,0.5619183965640658,ZL-00436,2024-11,Gewerbe,41,232.41463414634143,212.29926949348265,20.115364652858773,20.115364652858773,9529.0,8704.27004923279,824.7299507672105,False,False,False,False
786,0.5626342161775233,ZL-00244,2024-11,Gewerbe,128,202.9296875,223.085708295718,-20.156020795718007,20.156020795718007,25975.0,28554.970661851905,-2579.970661851905,False,False,False,False
787,0.5633500357909806,ZL-00576,2024-11,Gewerbe,178,97.48314606741572,117.74316241597512,-20.260016348559404,20.260016348559404,17352.0,20958.28291004357,-3606.28291004357,False,False,False,False
788,0.5640658554044381,ZL-00089,2024-12,Gewerbe,75,193.90666666666667,214.18431494850194,-20.27764828183527,20.27764828183527,14543.0,16063.823621137644,-1520.8236211376443,False,False,False,False
789,0.5647816750178954,ZL-00334,2024-12,Gewerbe,64,137.71875,157.99937126228215,-20.280621262282153,20.280621262282153,8814.0,10111.959760786058,-1297.9597607860578,False,False,False,False
