zaehler_id,kunde_id,kundentyp,vertragsleistung_kw,monat,monat_idx,arbeitstage,feiertage_im_monat,mittlere_temperatur_c,heiztage,produktionsplan_index,wartung_aktiv,vormonat_verbrauch_kwh,letzte_3_monate_durchschnitt_kwh,vorjahr_monat_verbrauch_kwh,verbrauch_kwh,jahr,abweichung_vormonat_prozent,abweichung_3m_prozent,stunden_im_monat,max_verbrauch_kwh,auslastung_prozent,verbrauch_ueber_vertragsleistung
ZL-00449,KD-182074,Industrie,278,2025-02-01,2,20,0,2.4,365,1.128,0,68235.0,70365.0,81121.0,70115.0,2025,2.755184289587455,-0.3552902721523485,672,186816,37.53158187735526,False
ZL-00449,KD-182074,Industrie,278,2025-03-01,3,21,0,5.9,278,1.227,0,70115.0,72927.0,79827.0,83407.0,2025,18.957427084076162,14.370534918480123,744,206832,40.32596503442407,False
ZL-00449,KD-182074,Industrie,278,2025-04-01,4,22,1,11.8,130,,0,83407.0,73919.0,86355.0,78403.0,2025,-5.999496445142494,6.0660993790500415,720,200160,39.17016386890488,False
ZL-00449,KD-182074,Industrie,278,2025-05-01,5,22,1,13.7,83,1.07,0,78403.0,77308.33333333333,76774.0,76756.0,2025,-2.1006849227708124,-0.7144551040206901,744,206832,37.11031175059952,False
ZL-00449,KD-182074,Industrie,278,2025-06-01,6,21,0,18.2,0,0.976,0,76756.0,79522.0,68226.0,71348.0,2025,-7.045703267497004,-10.27891652624431,720,200160,35.64548361310951,False
ZL-00449,KD-182074,Industrie,278,2025-07-01,7,23,0,21.3,0,1.025,0,71348.0,75502.33333333333,53205.0,88925.0,2025,24.635588944329204,17.777817021107523,744,206832,42.993830741858126,False
ZL-00449,KD-182074,Industrie,278,2025-08-01,8,21,0,17.7,0,0.777,0,88925.0,79009.66666666667,61086.0,52936.0,2025,-40.47118358166995,-33.0006033017057,744,206832,25.593718573528275,False
ZL-00449,KD-182074,Industrie,278,2025-09-01,9,22,0,16.1,22,0.648,1,52936.0,71069.66666666667,64231.0,29621.0,2025,-44.0437509445368,-58.321177811443235,720,200160,14.798661071143085,False
ZL-00449,KD-182074,Industrie,278,2025-10-01,10,23,1,10.4,165,0.86,0,29621.0,57160.66666666666,63495.0,66944.0,2025,126.00182303095777,17.11549900281081,744,206832,32.3663649725381,False
ZL-00449,KD-182074,Industrie,278,2025-11-01,11,20,1,2.7,358,0.975,0,66944.0,49833.66666666666,62429.0,63027.0,2025,-5.851159177820268,26.474739299402707,720,200160,31.488309352517984,False
ZL-00449,KD-182074,Industrie,278,2025-12-01,12,23,2,2.7,358,0.959,0,63027.0,53197.333333333336,80431.0,69916.0,2025,10.930236247957223,31.42764048323224,744,206832,33.803279956679816,False
ZL-00450,KD-635017,Gewerbe,45,2024-01-01,1,23,1,1.9,378,0.928,1,,64985.5,,5902.0,2024,,-90.91797400958676,744,33480,17.628434886499402,False
ZL-00450,KD-635017,Gewerbe,45,2024-02-01,2,21,0,-0.3,432,1.182,0,5902.0,34464.5,,7901.0,2024,33.8698746187733,-77.07496119195115,696,31320,25.226692209450828,False
ZL-00450,KD-635017,Gewerbe,45,2024-03-01,3,21,0,5.3,292,1.114,0,7901.0,6901.5,,7897.0,2024,-0.050626502974307055,14.424400492646527,744,33480,23.58721624850657,False
ZL-00450,KD-635017,Gewerbe,45,2024-04-01,4,22,1,9.1,198,1.148,0,7897.0,7233.333333333333,,8730.0,2024,10.54830948461441,20.69124423963134,720,32400,26.944444444444443,False
ZL-00450,KD-635017,Gewerbe,45,2024-05-01,5,23,1,15.2,45,1.051,0,8730.0,8176.0,,9081.0,2024,4.020618556701031,11.068982387475538,744,33480,27.123655913978496,False
ZL-00450,KD-635017,Gewerbe,45,2024-06-01,6,20,0,14.7,58,0.823,0,9081.0,8569.333333333334,,6092.0,2024,-32.91487721616562,-28.90928893729579,720,32400,18.80246913580247,False
ZL-00450,KD-635017,Gewerbe,45,2024-07-01,7,23,0,19.2,0,0.951,0,6092.0,7967.666666666667,,8299.0,2024,36.22783978988838,4.158473831736599,744,33480,24.787933094384705,False
ZL-00450,KD-635017,Gewerbe,45,2024-08-01,8,22,0,15.5,38,0.916,0,8299.0,7824.0,,6512.0,2024,-21.532714784913846,-16.768916155419223,744,33480,19.450418160095577,False
ZL-00450,KD-635017,Gewerbe,45,2024-09-01,9,21,0,15.6,35,0.834,0,6512.0,6967.666666666667,,7127.0,2024,9.444103194103194,2.2867530976414825,720,32400,21.99691358024691,False
ZL-00450,KD-635017,Gewerbe,45,2024-10-01,10,23,1,11.2,145,0.78,0,7127.0,7312.666666666667,,6128.0,2024,-14.01711800196436,-16.200200565229288,744,33480,18.30346475507766,False
ZL-00450,KD-635017,Gewerbe,45,2024-11-01,11,21,1,5.2,295,1.072,0,6128.0,6589.0,,8518.0,2024,39.00130548302872,29.27606617089088,720,32400,26.29012345679012,False
ZL-00450,KD-635017,Gewerbe,45,2024-12-01,12,22,2,4.1,322,1.031,0,8518.0,7257.666666666667,,8289.0,2024,-2.688424512796431,14.210260414274556,744,33480,24.758064516129032,False
ZL-00450,KD-635017,Gewerbe,45,2025-01-01,1,23,1,-2.9,497,0.966,0,8289.0,7645.0,5902.0,7530.0,2025,-9.156713716974304,-1.5042511445389144,744,33480,22.491039426523297,False
ZL-00450,KD-635017,Gewerbe,45,2025-02-01,2,20,0,2.0,375,1.314,0,7530.0,8112.333333333333,7901.0,9114.0,2025,21.035856573705182,12.347454493158569,672,30240,30.138888888888886,False
ZL-00450,KD-635017,Gewerbe,45,2025-03-01,3,21,0,7.8,230,1.101,0,9114.0,8311.0,7897.0,8680.0,2025,-4.761904761904762,4.439898929130068,744,33480,25.925925925925924,False
ZL-00450,KD-635017,Gewerbe,45,2025-04-01,4,22,1,10.2,170,1.236,0,8680.0,8441.333333333334,8730.0,10068.0,2025,15.990783410138249,19.270257463275936,720,32400,31.074074074074076,False
ZL-00450,KD-635017,Gewerbe,45,2025-05-01,5,22,1,16.0,25,1.127,0,10068.0,9287.333333333334,9081.0,8890.0,2025,-11.700437028208183,-4.27822841145647,744,33480,26.553166069295102,False
ZL-00450,KD-635017,Gewerbe,45,2025-06-01,6,21,0,16.3,17,1.028,0,8890.0,9212.666666666666,6092.0,8339.0,2025,-6.197975253093364,-9.483320066574999,720,32400,25.73765432098765,False
ZL-00450,KD-635017,Gewerbe,45,2025-07-01,7,23,0,18.7,0,1.036,0,8339.0,9099.0,8299.0,9283.0,2025,11.320302194507734,2.0222002417848115,744,33480,27.727001194743128,False
ZL-00450,KD-635017,Gewerbe,45,2025-08-01,8,21,0,20.8,0,,1,9283.0,8837.333333333334,6512.0,3609.0,2025,-61.12248195626414,-59.161888955944484,744,33480,10.779569892473118,False
ZL-00450,KD-635017,Gewerbe,45,2025-09-01,9,22,0,16.3,17,0.896,0,3609.0,7077.0,7127.0,6288.0,2025,74.2310889443059,-11.148791860958033,720,32400,19.407407407407405,False
ZL-00450,KD-635017,Gewerbe,45,2025-10-01,10,23,1,14.6,60,0.843,0,6288.0,6393.333333333333,6128.0,5980.0,2025,-4.89821882951654,-6.465067778936387,744,33480,17.861409796893668,False
ZL-00450,KD-635017,Gewerbe,45,2025-11-01,11,20,1,6.2,270,1.118,0,5980.0,5292.333333333333,8518.0,8342.0,2025,39.49832775919732,57.62423631668452,720,32400,25.746913580246915,False
ZL-00450,KD-635017,Gewerbe,45,2025-12-01,12,23,2,2.3,368,0.846,0,8342.0,6870.0,8289.0,8048.0,2025,-3.524334691920403,17.147016011644833,744,33480,24.038231780167262,False
ZL-00451,KD-855073,Gewerbe,43,2024-01-01,1,23,1,0.3,418,1.1,0,,7161.0,,9400.0,2024,,31.266582879486105,744,31992,29.382345586396596,False
ZL-00451,KD-855073,Gewerbe,43,2024-02-01,2,21,0,1.7,382,1.161,0,9400.0,8871.0,,8691.0,2024,-7.542553191489362,-2.029083530605343,696,29928,29.03969526864475,False
ZL-00451,KD-855073,Gewerbe,43,2024-03-01,3,21,0,7.6,235,1.102,0,8691.0,9045.5,,9132.0,2024,5.074214704867104,0.9562766016251174,744,31992,28.54463615903976,False
ZL-00451,KD-855073,Gewerbe,43,2024-04-01,4,22,1,10.0,175,1.109,0,9132.0,9074.333333333334,,7940.0,2024,-13.053000438020149,-12.500459170554318,720,30960,25.645994832041342,False
ZL-00451,KD-855073,Gewerbe,43,2024-05-01,5,23,1,12.8,105,1.038,0,7940.0,8587.666666666666,,8341.0,2024,5.050377833753148,-2.8723362962387853,744,31992,26.072143035758938,False
ZL-00451,KD-855073,Gewerbe,43,2024-06-01,6,20,0,16.4,15,0.922,0,8341.0,8471.0,,5771.0,2024,-30.811653278983336,-31.873450596151574,720,30960,18.64018087855297,False
ZL-00451,KD-855073,Gewerbe,43,2024-07-01,7,23,0,,0,0.851,0,5771.0,7350.666666666667,,7283.0,2024,26.199965343961185,-0.9205514239071326,744,31992,22.76506626656664,False
ZL-00451,KD-855073,Gewerbe,43,2024-08-01,8,22,0,17.9,0,0.857,0,7283.0,7131.666666666667,,5838.0,2024,-19.84072497597144,-18.139752278569762,744,31992,18.248312078019506,False
ZL-00451,KD-855073,Gewerbe,43,2024-09-01,9,21,0,14.3,67,0.904,0,5838.0,6297.333333333333,,7349.0,2024,25.88215142171977,16.700190556849464,720,30960,23.737080103359173,False
ZL-00451,KD-855073,Gewerbe,43,2024-10-01,10,23,1,9.5,188,0.818,0,7349.0,6823.333333333333,,6460.0,2024,-12.096883929786365,-5.324865657059107,744,31992,20.192548137034258,False
ZL-00451,KD-855073,Gewerbe,43,2024-11-01,11,21,1,,290,0.738,0,6460.0,6549.0,,6765.0,2024,4.721362229102167,3.2982134677049935,720,30960,21.850775193798448,False
ZL-00451,KD-855073,Gewerbe,43,2024-12-01,12,22,2,3.7,332,0.992,0,6765.0,6858.0,,6140.0,2024,-9.238728750923872,-10.469524642752988,744,31992,19.19229807451863,False
ZL-00451,KD-855073,Gewerbe,43,2025-01-01,1,23,1,1.1,398,1.098,0,6140.0,6455.0,9400.0,9405.0,2025,53.17589576547231,45.70100697134005,744,31992,29.39797449362341,False
ZL-00451,KD-855073,Gewerbe,43,2025-02-01,2,20,0,5.7,282,1.11,0,9405.0,7436.666666666667,8691.0,8304.0,2025,-11.706539074960128,11.66293142088749,672,28896,28.737541528239202,False
ZL-00451,KD-855073,Gewerbe,43,2025-03-01,3,21,0,4.9,302,1.153,0,8304.0,7949.666666666667,9132.0,8320.0,2025,0.1926782273603083,4.658476246383493,744,31992,26.006501625406354,False
ZL-00451,KD-855073,Gewerbe,43,2025-04-01,4,22,1,10.7,158,1.204,0,8320.0,8676.333333333334,7940.0,11335.0,2025,36.237980769230774,30.642744630988506,720,30960,36.611757105943155,False
ZL-00451,KD-855073,Gewerbe,43,2025-05-01,5,22,1,14.3,67,1.07,0,11335.0,9319.666666666666,8341.0,9573.0,2025,-15.544772827525364,2.7182660324045993,744,31992,29.92310577644411,False
ZL-00451,KD-855073,Gewerbe,43,2025-06-01,6,21,0,18.0,0,1.065,0,9573.0,9742.666666666666,5771.0,8304.0,2025,-13.256032591664054,-14.76666210483098,720,30960,26.82170542635659,False
ZL-00451,KD-855073,Gewerbe,43,2025-07-01,7,23,0,18.1,0,0.95,0,8304.0,9737.333333333334,7283.0,7261.0,2025,-12.560211946050096,-25.43132959057922,744,31992,22.696299074768692,False
ZL-00451,KD-855073,Gewerbe,43,2025-08-01,8,21,0,18.4,0,0.795,0,7261.0,8379.333333333334,5838.0,5574.0,2025,-23.233714364412617,-33.47919484445859,744,31992,17.42310577644411,False
ZL-00451,KD-855073,Gewerbe,43,2025-09-01,9,22,0,15.6,35,0.939,0,5574.0,7046.333333333333,7349.0,6574.0,2025,17.940437746681017,-6.703249917214622,720,30960,21.233850129198967,False
ZL-00451,KD-855073,Gewerbe,43,2025-10-01,10,23,1,10.2,170,0.762,1,6574.0,6469.666666666667,6460.0,4652.0,2025,-29.236385762093093,-28.095213560719255,744,31992,14.541135283820955,False
ZL-00451,KD-855073,Gewerbe,43,2025-11-01,11,20,1,3.3,342,0.758,0,4652.0,5600.0,6765.0,4625.0,2025,-0.5803955288048152,-17.410714285714285,720,30960,14.938630490956072,False
ZL-00451,KD-855073,Gewerbe,43,2025-12-01,12,23,2,4.0,325,1.008,0,4625.0,5283.666666666667,6140.0,8452.0,2025,82.74594594594595,59.96467099867515,744,31992,26.419104776194047,False
ZL-00452,KD-276089,Industrie,186,2024-01-01,1,23,1,2.3,368,1.123,0,,4638.5,,26011.0,2024,,460.76317775142826,744,138384,18.796248121170077,False
ZL-00452,KD-276089,Industriekunde,186,2024-02-01,2,21,0,1.4,390,1.172,0,26011.0,15318.0,,21891.0,2024,-15.839452539310292,42.910301605953784,696,129456,16.909992584352985,False
ZL-00452,KD-276089,Industrie,186,2024-03-01,3,21,0,6.3,268,1.053,0,21891.0,23951.0,,22929.0,2024,4.741674660819515,-4.267045217318692,744,138384,16.569112036073534,False
ZL-00452,KD-276089,Industrie,186,2024-04-01,4,22,1,11.5,138,1.142,0,22929.0,23610.33333333333,,23501.0,2024,2.494657420733569,-0.46307407773430487,720,133920,17.548536439665472,False
ZL-00452,KD-276089,Industrie,186,2024-05-01,5,23,1,16.0,25,0.942,0,23501.0,22773.666666666668,,20960.0,2024,-10.812305859325134,-7.963876406961261,744,138384,15.14625968320037,False
ZL-00452,KD-276089,Industriekunde,186,2024-06-01,6,20,0,,0,1.028,0,20960.0,22463.33333333333,,52271.70019389592,2024,149.38788260446526,132.69787888661196,720,133920,39.0320341949641,False
ZL-00452,KD-276089,Industrie,186,2024-07-01,7,23,0,18.1,0,0.932,0,52271.70019389592,32244.233397965305,,19543.0,2024,-62.612656700456526,-39.3907128794285,744,138384,14.122297375419123,False
ZL-00452,KD-276089,Industrie,186,2024-08-01,8,22,0,21.2,0,0.914,0,19543.0,30924.900064631973,,18781.0,2024,-3.899094304866192,-39.269003422005056,744,138384,13.571655682737887,False
ZL-00452,KD-276089,Industriekunde,186,2024-09-01,9,21,0,15.1,48,0.913,0,18781.0,30198.56673129864,,19563.0,2024,4.163782546190299,-35.218779837904165,720,133920,14.607974910394264,False
ZL-00452,KD-276089,Industrie,186,2024-10-01,10,23,1,10.8,155,0.913,1,19563.0,19295.666666666668,,16099.0,2024,-17.7068956703982,-16.56675937602571,744,138384,11.63357035495433,False
ZL-00452,KD-276089,Industrie,186,2024-11-01,11,21,1,6.4,265,0.818,0,16099.0,18147.666666666668,,18500.0,2024,14.913969811789551,1.9414800800837506,720,133920,13.814217443249701,False
ZL-00452,KD-276089,Industrie,186,2024-12-01,12,22,2,3.7,332,0.959,0,18500.0,18054.0,,23169.0,2024,25.23783783783784,28.33167165171153,744,138384,16.742542490461325,False
ZL-00452,KD-276089,Industrie,186,2025-01-01,1,23,1,0.9,403,0.984,1,23169.0,19256.0,26011.0,13732.0,2025,-40.73114938063792,-28.687162442874946,744,138384,9.923112498554747,False
ZL-00452,KD-276089,Industrie,186,2025-02-01,2,20,0,3.5,338,0.927,0,13732.0,18467.0,21891.0,17041.0,2025,24.096999708709582,-7.721882276493204,672,124992,13.633672555043521,False
ZL-00452,KD-276089,Industrie,186,2025-03-01,3,21,0,5.7,282,1.21,0,17041.0,17980.666666666668,22929.0,22519.0,2025,32.14600082154803,25.240072670646242,744,138384,16.272835009827727,False
ZL-00452,KD-276089,Industrie,186,2025-04-01,4,22,1,10.9,152,1.181,0,22519.0,17764.0,23501.0,22467.0,2025,-0.23091611528042985,26.474893042107634,720,133920,16.776433691756274,False
ZL-00452,KD-276089,Industrie,186,2025-05-01,5,22,1,12.6,110,1.001,0,22467.0,20675.666666666668,20960.0,20545.0,2025,-8.55476921707393,-0.6319828461798952,744,138384,14.846369522488148,False
ZL-00452,KD-276089,Industrie,186,2025-06-01,6,21,0,18.6,0,0.937,0,20545.0,21843.666666666668,52271.70019389592,16631.0,2025,-19.050863957167195,-23.863514977644172,720,133920,12.418608124253286,False
ZL-00452,KD-276089,Industrie,186,2025-07-01,7,23,0,18.0,0,0.922,0,16631.0,19881.0,19543.0,19725.0,2025,18.603812158018158,-0.784668779236457,744,138384,14.25381546999653,False
ZL-00452,KD-276089,Industrie,186,2025-08-01,8,21,0,19.7,0,0.826,0,19725.0,18967.0,18781.0,15625.0,2025,-20.785804816223067,-17.62007697580007,744,138384,11.291045207538444,False
ZL-00452,KD-276089,Industrie,186,2025-09-01,9,22,0,12.8,105,0.938,0,15625.0,17327.0,19563.0,22706.0,2025,45.3184,31.044035320597914,720,133920,16.95489844683393,False
ZL-00452,KD-276089,Industrie,186,2025-10-01,10,23,1,,150,0.839,1,22706.0,19352.0,16099.0,13121.0,2025,-42.213511847088874,-32.198222405952876,744,138384,9.481587466759162,False
ZL-00452,KD-276089,Industrie,186,2025-11-01,11,20,1,6.3,268,0.858,0,13121.0,17150.666666666668,18500.0,56460.165459373966,2025,330.30382942896097,229.2009958371334,720,133920,42.15962175879179,False
ZL-00452,KD-276089,Industrie,186,2025-12-01,12,23,2,1.0,400,1.035,0,56460.165459373966,30762.38848645799,23169.0,27458.0,2025,-51.36748223000256,-10.741651246985013,744,138384,19.8418892357498,False
ZL-00453,KD-297392,Gewerbekunde,89,2024-01-01,1,23,1,0.8,405,1.002,0,,34790.58272968698,,12372.0,2024,,-64.4386525626002,744,66216,18.68430590793766,False
ZL-00453,KD-297392,Gewerbe,89,2024-02-01,2,21,0,2.4,365,1.186,0,12372.0,34416.08272968698,,13384.0,2024,8.179760750080828,-61.11120459256948,696,61944,21.606612424125014,False
ZL-00453,KD-297392,Gewerbe,89,2024-03-01,3,21,0,6.8,255,1.145,0,13384.0,12878.0,,13882.0,2024,3.72086072922893,7.796241652430503,744,66216,20.964721517458017,False
ZL-00453,KD-297392,Gewerbe,89,2024-04-01,4,22,1,10.2,170,1.203,0,13882.0,13212.666666666666,,11939.0,2024,-13.996542284973346,-9.63973964377617,720,64080,18.63139825218477,False
ZL-00453,KD-297392,Gewerbe,89,2024-05-01,5,23,1,16.0,25,1.155,1,11939.0,13068.333333333334,,10446.0,2024,-12.505234944300192,-20.066318071674534,744,66216,15.775643349039505,False
ZL-00453,KD-297392,Gewerbe,89,2024-06-01,6,20,0,18.7,0,0.896,0,10446.0,12089.0,,10672.0,2024,2.163507562703427,-11.72139961948879,720,64080,16.6541822721598,False
ZL-00453,KD-297392,Gewerbe,89,2024-07-01,7,23,0,19.0,0,0.93,0,10672.0,11019.0,,10156.0,2024,-4.835082458770615,-7.831926672111806,744,66216,15.337682735290564,False
ZL-00453,KD-297392,Gewerbe,89,2024-08-01,8,22,0,17.0,0,0.866,0,10156.0,10424.666666666666,,9953.0,2024,-1.998818432453722,-4.524525164673525,744,66216,15.031110305666303,False
ZL-00453,KD-297392,Gewerbe,89,2024-09-01,9,21,0,14.3,67,0.841,1,9953.0,10260.333333333334,,6141.0,2024,-38.300010047221946,-40.1481433351743,720,64080,9.583333333333334,False
ZL-00453,KD-297392,Gewerbe,89,2024-10-01,10,23,1,7.7,233,0.963,0,6141.0,8750.0,,13055.0,2024,112.58752646148835,49.2,744,66216,19.715778663767065,False
ZL-00453,KD-297392,Gewerbe,89,2024-11-01,11,21,1,5.7,282,0.924,0,13055.0,9716.333333333334,,12310.0,2024,-5.706625813864419,26.693883152080684,720,64080,19.2103620474407,False
ZL-00453,KD-297392,Gewerbe,89,2024-12-01,12,22,2,4.1,322,0.889,0,12310.0,10502.0,,9266.0,2024,-24.72786352558895,-11.769186821557799,744,66216,13.99359671378519,False
ZL-00453,KD-297392,Gewerbe,89,2025-01-01,1,23,1,2.2,370,1.038,0,9266.0,11543.666666666666,12372.0,13116.0,2025,41.549751780703644,13.620744419739545,744,66216,19.807901413555637,False
ZL-00453,KD-297392,Gewerbe,89,2025-02-01,2,20,0,2.1,372,1.074,0,13116.0,11564.0,13384.0,12193.0,2025,-7.037206465385788,5.439294361812522,672,59808,20.386904761904763,False
ZL-00453,KD-297392,Gewerbe,89,2025-03-01,3,21,0,4.9,302,1.117,0,12193.0,11525.0,13882.0,13554.0,2025,11.162142212745017,17.60520607375271,744,66216,20.469372961217832,False
ZL-00453,KD-297392,Gewerbe,89,2025-04-01,4,22,1,10.2,170,1.129,0,13554.0,12954.333333333334,11939.0,12282.0,2025,-9.384683488269145,-5.190026503357954,720,64080,19.166666666666668,False
ZL-00453,KD-297392,Gewerbe,89,2025-05-01,5,22,1,17.2,0,1.019,0,12282.0,12676.333333333334,10446.0,10984.0,2025,-10.568311349943006,-13.350337900023671,744,66216,16.58813579799444,False
ZL-00453,KD-297392,Gewerbe,89,2025-06-01,6,21,0,19.2,0,1.049,0,10984.0,12273.333333333334,10672.0,13121.0,2025,19.455571740713765,6.906572514937529,720,64080,20.475967540574285,False
ZL-00453,KD-297392,Gewerbe,89,2025-07-01,7,23,0,18.8,0,1.047,0,13121.0,12129.0,10156.0,10514.0,2025,-19.868912430454998,-13.31519498722071,744,66216,15.87833756191857,False
ZL-00453,KD-297392,Gewerbe,89,2025-08-01,8,21,0,,5,0.884,0,10514.0,11539.666666666666,9953.0,9727.0,2025,-7.485257751569336,-15.708137150119871,744,66216,14.689803068744714,False
ZL-00453,KD-297392,Gewerbe,89,2025-09-01,9,22,0,18.3,0,0.913,0,9727.0,11120.666666666666,6141.0,9837.0,2025,1.1308728282101368,-11.543072957256754,720,64080,15.351123595505618,False
ZL-00453,KD-297392,Gewerbe,89,2025-10-01,10,23,1,9.9,178,0.791,0,9837.0,10026.0,13055.0,9388.0,2025,-4.564399715360374,-6.363455016955914,744,66216,14.177842213362329,False
ZL-00453,KD-297392,Gewerbe,89,2025-11-01,11,20,1,6.8,255,0.993,0,9388.0,9650.666666666666,12310.0,12575.0,2025,33.94759267149553,30.301878972091746,720,64080,19.623907615480647,False
ZL-00453,KD-297392,Gewerbe,89,2025-12-01,12,23,2,-0.3,432,1.11,0,12575.0,10600.0,9266.0,14012.0,2025,11.427435387673956,32.18867924528302,744,66216,21.161048689138575,False
ZL-00454,KD-258823,Industrie,349,2024-01-01,1,23,1,0.5,412,1.173,0,,10981.5,,116540.0,2024,,961.2393571005782,744,259656,44.88245986998182,False
ZL-00454,KD-258823,Industrie,349,2024-02-01,2,21,0,-0.3,432,1.083,0,116540.0,64557.5,,98023.0,2024,-15.888965162176078,51.838283700577,696,242904,40.35462569574811,False
ZL-00454,KD-258823,Industrie,349,2024-03-01,3,21,0,4.3,318,1.249,0,98023.0,107281.5,,109258.0,2024,11.461595747936709,1.842349333296048,744,259656,42.07798009674338,False
ZL-00454,KD-258823,Industrie,349,2024-04-01,4,22,1,8.6,210,1.271,0,109258.0,107940.33333333331,,89291.0,2024,-18.275091984111004,-17.277446490499365,720,251280,35.5344635466412,False
ZL-00454,KD-258823,Industrie,349,2024-05-01,5,23,1,14.7,58,1.03,0,89291.0,98857.33333333331,,87766.0,2024,-1.7078988923855707,-11.219535222475468,744,259656,33.800875003851246,False
ZL-00454,KD-258823,Industrie,349,2024-06-01,6,20,0,16.9,3,1.056,0,87766.0,95438.33333333331,,87280.0,2024,-0.5537451860629401,-8.548277247087979,720,251280,34.73416109519261,False
ZL-00454,KD-258823,Industrie,349,2024-07-01,7,23,0,23.1,0,0.879,0,87280.0,88112.33333333333,,83959.0,2024,-3.8049954170485796,-4.7136798859032165,744,259656,32.334704378100255,False
ZL-00454,KD-258823,Industrie,349,2024-08-01,8,22,0,20.7,0,0.762,0,83959.0,86335.0,,62942.0,2024,-25.03245631796472,-27.09561591475068,744,259656,24.240533629109283,False
ZL-00454,KD-258823,Industrie,349,2024-09-01,9,21,0,16.7,8,0.833,0,62942.0,78060.33333333333,,66388.0,2024,5.474881637062692,-14.952963733180741,720,251280,26.41992995861191,False
ZL-00454,KD-258823,Industrie,349,2024-10-01,10,23,1,11.8,130,0.825,0,66388.0,71096.33333333333,,63964.0,2024,-3.6512622763149967,-10.031928510143509,744,259656,24.634131312197677,False
ZL-00454,KD-258823,Industrie,349,2024-11-01,11,21,1,6.4,265,0.914,0,63964.0,64431.333333333336,,53858.0,2024,-15.799512225626916,-16.41023518577918,720,251280,21.433460681311683,False
ZL-00454,KD-258823,Industrie,349,2024-12-01,12,22,2,3.8,330,0.793,0,53858.0,61403.333333333336,,60754.0,2024,12.804040254001261,-1.0574887356821059,744,259656,23.397880272360354,False
ZL-00454,KD-258823,Industrie,349,2025-01-01,1,23,1,-2.6,490,1.106,0,60754.0,59525.333333333336,116540.0,112907.0,2025,85.8429074628831,89.67890422005196,744,259656,43.483300982838834,False
ZL-00454,KD-258823,Industrie,349,2025-02-01,2,20,0,1.1,398,1.111,0,112907.0,75839.66666666667,98023.0,73683.0,2025,-34.740095831082215,-2.8437185465829287,672,234528,31.417570609905855,False
ZL-00454,KD-258823,Industrie,349,2025-03-01,3,21,0,4.0,325,1.21,0,73683.0,82448.0,109258.0,98058.0,2025,33.080900614795816,18.93314574034543,744,259656,37.76458083002126,False
ZL-00454,KD-258823,Industrie,349,2025-04-01,4,22,1,7.2,245,1.093,0,98058.0,94882.66666666669,89291.0,96751.0,2025,-1.3328846193069408,1.9690986762597809,720,251280,38.50326329194524,False
ZL-00454,KD-258823,Industrie,349,2025-05-01,5,22,1,12.8,105,1.214,1,96751.0,89497.33333333333,87766.0,65131.0,2025,-32.68183274591477,-27.22576464103213,744,259656,25.08357211079274,False
ZL-00454,KD-258823,Industrie,349,2025-06-01,6,21,0,15.3,42,0.965,0,65131.0,86646.66666666667,87280.0,71998.0,2025,10.543366446085582,-16.906209125182738,720,251280,28.652499204075138,False
ZL-00454,KD-258823,Industrie,349,2025-07-01,7,23,0,20.8,0,0.934,0,71998.0,77960.0,83959.0,76581.0,2025,6.365454595960999,-1.7688558234992304,744,259656,29.493252611147057,False
ZL-00454,KD-258823,Industrie,349,2025-08-01,8,21,0,19.1,0,0.792,0,76581.0,71236.66666666667,62942.0,61360.0,2025,-19.875687180893433,-13.86458284591269,744,259656,23.63126598268478,False
ZL-00454,KD-258823,Industrie,349,2025-09-01,9,22,0,12.0,125,0.858,0,61360.0,69979.66666666667,66388.0,74157.0,2025,20.855606258148633,5.969353002538826,720,251280,29.511700095510985,False
ZL-00454,KD-258823,Industrie,349,2025-10-01,10,23,1,11.5,138,0.892,0,74157.0,70699.33333333333,63964.0,80865.0,2025,9.045673368663781,14.37873058680422,744,259656,31.14312783066827,False
ZL-00454,KD-258823,Industrie,349,2025-11-01,11,20,1,4.5,312,0.88,0,80865.0,72127.33333333333,53858.0,59679.0,2025,-26.199220923761825,-17.258829292639863,720,251280,23.75,False
ZL-00454,KD-258823,Industrie,349,2025-12-01,12,23,2,2.1,372,1.061,1,59679.0,71567.0,60754.0,73604.0,2025,23.333165770203923,2.846283901798315,744,259656,28.346735681054934,False
ZL-00455,KD-730152,Industrie,259,2024-01-01,1,23,1,1.6,385,1.03,0,,70272.0,,41950.0,2024,,-40.303392531876135,744,192696,21.770041931332255,False
ZL-00455,KD-730152,Industrie,259,2024-02-01,2,21,0,0.9,403,1.221,0,41950.0,50814.5,,34988.0,2024,-16.595947556615016,-31.14563756408112,696,180264,19.409310788621134,False
ZL-00455,KD-730152,Industrie,259,2024-03-01,3,21,0,6.3,268,1.04,0,34988.0,38469.0,,34184.0,2024,-2.2979307191036926,-11.138839065221347,744,192696,17.739859675343546,False
ZL-00455,KD-730152,Industrie,259,2024-04-01,4,22,1,10.6,160,1.125,0,34184.0,37040.66666666666,,41906.0,2024,22.589515562836414,13.135112758949653,720,186480,22.472114972114973,False
ZL-00455,KD-730152,Industrie,259,2024-05-01,5,23,1,13.8,80,1.285,0,41906.0,37026.0,,47790.0,2024,14.040948790149383,29.071463296062227,744,192696,24.800722381367542,False
